brand,archetype,id,name,category,source_universe,lat,lng,state,municipality,locality,density_proxy_3x3_001deg,density_stratum,nearest_m,n_within_250m,n_within_500m,n_within_800m,n_within_1000m,n_within_1500m,n_within_2000m,n_within_3000m
OXXO,conveniencia,DENUE_9435529,OXXO SUC 50VAV LA CAMPESINA TLC,autoservicio,seen_prod_denue,19.10599331,-99.57837777,México,Tenango del Valle,Tenango de Arista,449,Q2_media_baja,967.0348790963874,0,0,0,1,5,6,7
OXXO,conveniencia,DENUE_6850902,OXXO SUC 50PP2 518 MAYO PBF,autoservicio,seen_prod_denue,18.98874044,-97.78420332,Puebla,Acatzingo,Acatzingo de Hidalgo,945,Q3_media_alta,967.1093830261514,0,0,0,1,2,3,4
OXXO,conveniencia,DENUE_6361403,OXXO SUC 50OOF POMA ROSA CUE,autoservicio,seen_prod_denue,18.79600951,-98.91728266,Morelos,Cuautla,Cuautla,319,Q1_baja,967.2630766482347,0,0,0,1,1,4,7
OXXO,conveniencia,DENUE_6362697,OXXO SUC 50JSK J. MORALES CUE,autoservicio,seen_prod_denue,18.80457975,-98.91570872,Morelos,Yecapixtla,Juan Morales,548,Q2_media_baja,967.2630766482347,0,0,0,1,2,5,7
OXXO,conveniencia,DENUE_6300738,OXXO SUC 50VTG FRACC. PRADERAS LOV,autoservicio,seen_prod_denue,27.92222885,-101.21212483,Coahuila de Zaragoza,San Juan de Sabinas,Nueva Rosita,371,Q1_baja,967.817167481257,0,0,0,1,3,8,15
OXXO,conveniencia,DENUE_6855301,OXXO SUC 50OR5 EL MARTILLO TAM,autoservicio,seen_prod_denue,22.74876273,-98.96176559,Tamaulipas,El Mante,Ciudad Mante,1196,Q3_media_alta,967.978337111849,0,0,0,3,6,10,16
OXXO,conveniencia,DENUE_6854835,OXXO SUC 50PUB CASA BLANCA II MEX,autoservicio,seen_prod_denue,19.63009037,-99.00195716,México,Ecatepec de Morelos,Ecatepec de Morelos,2102,Q4_alta,968.1218406004867,0,0,0,1,5,8,23
OXXO,conveniencia,DENUE_6796382,OXXO SUC 50KGT SABINAL AGU,autoservicio,seen_prod_denue,21.84258319,-102.32374103,Aguascalientes,Aguascalientes,Aguascalientes,594,Q2_media_baja,968.3833208808621,0,0,0,1,2,6,18
OXXO,conveniencia,DENUE_9442643,OXXO SUC 50R5F KPETROM GDL,autoservicio,seen_prod_denue,20.53328601,-103.28811686,Jalisco,Tlajomulco de Zúñiga,Miguel Hidalgo [Aeropuerto Internacional],380,Q1_baja,968.5295388587174,0,0,0,1,5,5,8
OXXO,conveniencia,DENUE_12321214,OXXO SUC 50Z2K ZAMORA OSORIO VER,autoservicio,seen_prod_denue,18.15226193,-94.38642951,Veracruz de Ignacio de la Llave,Coatzacoalcos,Allende,247,Q1_baja,969.1354993119388,0,0,0,1,1,1,3
OXXO,conveniencia,DENUE_6411189,OXXO SUC 50LFK EL FARO VER,autoservicio,seen_prod_denue,18.15192412,-94.39559472,Veracruz de Ignacio de la Llave,Coatzacoalcos,Allende,364,Q1_baja,969.1354993119388,0,0,0,1,1,3,11
OXXO,conveniencia,DENUE_12324256,OXXO SUC 506H8 ACEITUNA QRF,autoservicio,seen_prod_denue,20.52626047,-100.52636401,Guanajuato,Apaseo el Grande,Sector la Bolanta (Adolfo Rodríguez Núñez),140,Q1_baja,969.265215741016,0,0,0,1,4,4,5
OXXO,conveniencia,DENUE_11744047,OXXO SUC 5095B UAAAN SLF,autoservicio,seen_prod_denue,25.35619668,-101.03090346,Coahuila de Zaragoza,Saltillo,Saltillo,98,Q1_baja,969.2842248646028,0,0,0,1,2,6,14
OXXO,conveniencia,DENUE_6851169,OXXO SUC 500GR TULES CUN,autoservicio,seen_prod_denue,21.1970806,-86.85714249,Quintana Roo,Benito Juárez,Cancún,935,Q3_media_alta,969.3038869698352,0,0,0,2,5,13,33
OXXO,conveniencia,DENUE_9468082,OXXO SUC 509J8 ALOJA CUN,autoservicio,seen_prod_denue,21.20334347,-86.86364606,Quintana Roo,Benito Juárez,Cancún,541,Q2_media_baja,969.3038869698352,0,0,0,1,6,12,21
OXXO,conveniencia,DENUE_9440171,OXXO SUC 50J09 11 DE FEBRERO CUF,autoservicio,seen_prod_denue,28.59147856,-105.99002018,Chihuahua,Chihuahua,Chihuahua,179,Q1_baja,969.3894649841761,0,0,0,1,1,4,11
OXXO,conveniencia,DENUE_9455932,OXXO SUC 503Z6 LA HERRADURA QRF,autoservicio,seen_prod_denue,20.66096248,-100.34922296,Querétaro,Querétaro,El Refugio [Fraccionamiento],334,Q1_baja,969.4352839900929,0,0,0,2,8,17,21
OXXO,conveniencia,DENUE_9448177,OXXO SUC 50MV8 LA VILLITA CALERA BJX,autoservicio,seen_prod_denue,22.96212903,-102.71351262,Zacatecas,Calera,El Tanque,277,Q1_baja,969.6831359309108,0,0,0,1,2,3,7
OXXO,conveniencia,DENUE_9461877,OXXO SUC 504FP SANTA ISABEL MEX,autoservicio,seen_prod_denue,19.68387982,-99.13049897,México,Tultepec,Tultepec,1674,Q4_alta,969.7534653190781,0,0,0,1,3,6,14
OXXO,conveniencia,DENUE_9469644,OXXO SUC 50Z8I OYAMELES MEX,autoservicio,seen_prod_denue,19.68725823,-99.12195965,México,Tultepec,Tultepec,1498,Q3_media_alta,969.7534653190781,0,0,0,1,1,4,10
OXXO,conveniencia,DENUE_6336495,OXXO SUC 50ZQK ATLANTES TULA PAC,autoservicio,seen_prod_denue,20.06465915,-99.3320436,Hidalgo,Tula de Allende,Tula de Allende,989,Q3_media_alta,969.9196386381801,0,0,0,1,7,9,14
OXXO,conveniencia,DENUE_6346979,OXXO SUC 50FDU LIMONES MEX,autoservicio,seen_prod_denue,19.31676882,-98.85142429,México,Ixtapaluca,Jorge Jiménez Cantú,923,Q3_media_alta,970.0071022373606,0,0,0,1,1,2,6
OXXO,conveniencia,DENUE_9396521,OXXO SUC 50E0I TEPIC COMPOSTELA CARRETERO GDL,autoservicio,seen_prod_denue,21.24261384,-104.90814317,Nayarit,Compostela,Compostela,519,Q2_media_baja,970.1228449985429,0,0,0,1,2,3,4
OXXO,conveniencia,DENUE_6781413,OXXO SUC 50HVE PARCELA 41 PAZ,autoservicio,seen_prod_denue,20.50634224,-97.45978558,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,228,Q1_baja,970.6287892866528,0,0,0,1,2,7,29
OXXO,conveniencia,DENUE_6405848,OXXO SUC 50IPT EGIPTO REX,autoservicio,seen_prod_denue,26.06020554,-98.4130667,Tamaulipas,Reynosa,Reynosa,119,Q1_baja,970.8311988766593,0,0,0,1,3,4,6
OXXO,conveniencia,DENUE_9422505,OXXO SUC 502T4 SAN LUIS REY QRF,autoservicio,seen_prod_denue,20.92378611,-100.75979511,Guanajuato,San Miguel de Allende,San Miguel de Allende,1300,Q3_media_alta,971.3307020375106,0,0,0,1,3,8,14
OXXO,conveniencia,DENUE_6855379,OXXO SUC 50I4A PONCIANO VEGA MLM,autoservicio,seen_prod_denue,20.12167948,-101.18838154,Guanajuato,Moroleón,Moroleón,1625,Q4_alta,971.4234143860666,0,0,0,2,6,9,15
OXXO,conveniencia,DENUE_6846515,OXXO SUC 50R0N LOS SANTOS MID,autoservicio,seen_prod_denue,20.9706379,-89.66370108,Yucatán,Mérida,Mérida,1130,Q3_media_alta,971.8904708878413,0,0,0,2,9,15,31
OXXO,conveniencia,DENUE_9459138,OXXO SUC 50Q1Z VALLE DE LOS ENCINOS MTY,autoservicio,seen_prod_denue,25.5855855,-100.03443884,Nuevo León,Cadereyta Jiménez,Cadereyta Jiménez,165,Q1_baja,971.910745279664,0,0,0,1,3,6,15
OXXO,conveniencia,DENUE_9410582,OXXO SUC 50HU4 SAN JOSE TECOH MID,autoservicio,seen_prod_denue,20.91491734,-89.63404009,Yucatán,Mérida,Mérida,884,Q3_media_alta,972.1563708824752,0,0,0,1,4,5,13
OXXO,conveniencia,DENUE_12323294,OXXO SUC 50646 COLOMBIA CUF,autoservicio,seen_prod_denue,28.41436696,-106.90640847,Chihuahua,Cuauhtémoc,Cuauhtémoc,88,Q1_baja,972.46403246072,0,0,0,1,2,3,5
OXXO,conveniencia,DENUE_9437955,OXXO SUC 50MG2 EL NARANJAL VER,autoservicio,seen_prod_denue,18.14747104,-94.13349306,Veracruz de Ignacio de la Llave,Agua Dulce,Agua Dulce,489,Q2_media_baja,972.7764794274782,0,0,0,2,3,6,10
OXXO,conveniencia,DENUE_6850630,OXXO SUC 50NN9 HOSPITAL REGIONAL CLA,autoservicio,seen_prod_denue,19.26879494,-103.75938659,Colima,Villa de Álvarez,Ciudad de Villa de Álvarez,916,Q3_media_alta,973.2683672215672,0,0,0,1,4,7,22
OXXO,conveniencia,DENUE_9448106,OXXO SUC 509NL PUNTA DIAMANTE CLA,autoservicio,seen_prod_denue,19.27708244,-103.76236959,Colima,Villa de Álvarez,Ciudad de Villa de Álvarez,481,Q2_media_baja,973.2683672215672,0,0,0,1,2,4,16
OXXO,conveniencia,DENUE_6397246,OXXO SUC 50YMI MIRAMAR CEN,autoservicio,seen_prod_denue,27.92228527,-110.9380024,Sonora,Guaymas,Heroica Guaymas,172,Q1_baja,973.6139747557232,0,0,0,1,4,9,17
OXXO,conveniencia,DENUE_6781389,OXXO SUC 50DSU LOMAS DE CORTEZ CEN,autoservicio,seen_prod_denue,27.91368369,-110.93985466,Sonora,Guaymas,Heroica Guaymas,158,Q1_baja,973.6139747557232,0,0,0,1,1,4,14
OXXO,conveniencia,DENUE_6371319,OXXO SUC 50YYO EL YERBANIZ MTY,autoservicio,seen_prod_denue,25.49498038,-100.18783411,Nuevo León,Santiago,Santiago,46,Q1_baja,973.6735536027504,0,0,0,1,1,3,5
OXXO,conveniencia,DENUE_9438282,OXXO SUC 50W4Y EL RANCHITO MTY,autoservicio,seen_prod_denue,25.48725045,-100.18327663,Nuevo León,Santiago,Santiago,70,Q1_baja,973.6735536027504,0,0,0,2,2,3,5
OXXO,conveniencia,DENUE_6851685,OXXO SUC 50X6L EJIDO LA VENTA ACA,autoservicio,seen_prod_denue,16.90961129,-99.81340924,Guerrero,Acapulco de Juárez,Acapulco de Juárez,1634,Q4_alta,974.1755641832514,0,0,0,1,10,15,30
OXXO,conveniencia,DENUE_6374615,OXXO SUC 50NJN PINOTEPA LIB. ACA,autoservicio,seen_prod_denue,16.34779458,-98.0475943,Oaxaca,Santiago Pinotepa Nacional,Santiago Pinotepa Nacional,864,Q3_media_alta,974.6441946256951,0,0,0,1,2,2,3
OXXO,conveniencia,DENUE_6374682,OXXO SUC 50JGD PINOTEPA ZOCALO ACA,autoservicio,seen_prod_denue,16.33914368,-98.04906445,Oaxaca,Santiago Pinotepa Nacional,Santiago Pinotepa Nacional,829,Q3_media_alta,974.6441946256951,0,0,0,1,2,2,3
OXXO,conveniencia,DENUE_6787646,OXXO SUC 50SNN CONGREG HIDALGO TAM,autoservicio,seen_prod_denue,22.23667033,-97.82998285,Veracruz de Ignacio de la Llave,Pueblo Viejo,Hidalgo,585,Q2_media_baja,975.303564216284,0,0,0,1,10,21,44
OXXO,conveniencia,DENUE_6847852,OXXO SUC 503OP PORTON PBF,autoservicio,seen_prod_denue,19.01367401,-98.17206295,Puebla,Puebla,Heroica Puebla de Zaragoza,875,Q3_media_alta,975.3136188719557,0,0,0,1,7,10,29
OXXO,conveniencia,DENUE_6797473,OXXO SUC 50GQT GASODUCTO PBF,autoservicio,seen_prod_denue,19.09444154,-98.19760617,Puebla,Puebla,Heroica Puebla de Zaragoza,1856,Q4_alta,975.4360402665303,0,0,0,3,10,13,33
OXXO,conveniencia,DENUE_6359803,OXXO SUC 50FMT METROPOLI MLM,autoservicio,seen_prod_denue,19.75188488,-101.19677707,Michoacán de Ocampo,Tarímbaro,Real Hacienda (Metrópolis),511,Q2_media_baja,975.9719994339766,0,0,0,1,3,6,10
OXXO,conveniencia,DENUE_6394693,OXXO SUC 503H8 ORTIZ TIRADO CEN,autoservicio,seen_prod_denue,27.02774846,-108.94500448,Sonora,Alamos,Álamos,231,Q1_baja,976.2412951519622,0,0,0,1,3,3,3
OXXO,conveniencia,DENUE_6370832,OXXO SUC 50SWJ BALCONES DE ANAHUAC 1 MTY,autoservicio,seen_prod_denue,25.75849579,-100.314335,Nuevo León,San Nicolás de los Garza,San Nicolás de los Garza,831,Q3_media_alta,977.1285234455654,0,0,0,1,8,22,52
OXXO,conveniencia,DENUE_6796717,OXXO SUC 50BOP JOSE LEYVA CUF,autoservicio,seen_prod_denue,29.54268841,-104.4119341,Chihuahua,Ojinaga,Manuel Ojinaga,288,Q1_baja,977.183429405812,0,0,0,2,7,8,12
OXXO,conveniencia,DENUE_6719800,OXXO SUC 50TBR LAS TORRES II MEX,autoservicio,seen_prod_denue,19.35917062,-99.04026658,Ciudad de México,Iztapalapa,Iztapalapa,2239,Q4_alta,977.1990213702201,0,0,0,1,6,10,33
OXXO,conveniencia,DENUE_6409419,OXXO SUC 50YUC TANTOYUCA PAZ,autoservicio,seen_prod_denue,21.36748661,-98.22891679,Veracruz de Ignacio de la Llave,Tantoyuca,Tantoyuca,575,Q2_media_baja,977.3970678450113,0,0,0,1,1,3,5
OXXO,conveniencia,DENUE_9462252,OXXO SUC 503VK CALLEJON SAN PEDRO TLC,autoservicio,seen_prod_denue,19.3010358,-99.56876722,México,San Mateo Atenco,San Mateo Atenco,699,Q2_media_baja,977.8682112005931,0,0,0,1,8,15,31
OXXO,conveniencia,DENUE_6370781,OXXO SUC 50IQA GEO CADEREYTA MTY,autoservicio,seen_prod_denue,25.57468745,-99.97992418,Nuevo León,Cadereyta Jiménez,Cadereyta Jiménez,128,Q1_baja,978.2440514163211,0,0,0,1,6,9,22
OXXO,conveniencia,DENUE_6405367,OXXO SUC 50MWF MIRADOR TAM,autoservicio,seen_prod_denue,22.26399134,-97.78668107,Tamaulipas,Ciudad Madero,Ciudad Madero,74,Q1_baja,978.2976500942806,0,0,0,1,1,3,4
OXXO,conveniencia,DENUE_9422498,OXXO SUC 50Y1M 13 DE SEPTIEMBRE PAC,autoservicio,seen_prod_denue,20.08779143,-98.78614427,Hidalgo,Pachuca de Soto,Pachuca de Soto,634,Q2_media_baja,978.5218264896927,0,0,0,1,4,8,22
OXXO,conveniencia,DENUE_12323093,OXXO SUC 50E64 EJE GUELATAO CUE,autoservicio,seen_prod_denue,19.36005881,-99.03054645,Ciudad de México,Iztapalapa,Iztapalapa,1997,Q4_alta,978.5475164846955,0,0,0,1,9,18,28
OXXO,conveniencia,DENUE_6416671,OXXO SUC 50OHK VIVEROS ZCL,autoservicio,seen_prod_denue,22.71675791,-102.49218867,Zacatecas,Guadalupe,Cieneguitas,156,Q1_baja,978.6675507780196,0,0,0,1,1,3,7
OXXO,conveniencia,DENUE_9455570,OXXO SUC 5092W MIRASOLES ZCL,autoservicio,seen_prod_denue,22.72457897,-102.48781237,Zacatecas,Guadalupe,Guadalupe,220,Q1_baja,978.6675507780196,0,0,0,1,4,5,10
OXXO,conveniencia,DENUE_6788669,OXXO SUC 50ENM EX HDA. SAN FCO. MTY,autoservicio,seen_prod_denue,25.760501,-100.216727,Nuevo León,Apodaca,Ciudad Apodaca,75,Q1_baja,978.8868270597229,0,0,0,1,2,10,34
OXXO,conveniencia,DENUE_12321686,OXXO SUC 50FU1 PLAZA HIDALGO VSA,autoservicio,seen_prod_denue,18.17674254,-93.06296448,Tabasco,Jalpa de Méndez,Jalpa de Méndez,541,Q2_media_baja,979.0872313080604,0,0,0,1,3,3,3
OXXO,conveniencia,DENUE_12322131,OXXO SUC 504HO MAXIMO PBF,autoservicio,seen_prod_denue,19.162786,-98.21838598,Tlaxcala,Papalotla de Xicohténcatl,Papalotla,759,Q2_media_baja,979.2613752849832,0,0,0,1,2,3,5
OXXO,conveniencia,DENUE_6406560,OXXO SUC 50KYA PANZACOLA PBF,autoservicio,seen_prod_denue,19.16584318,-98.22712957,Tlaxcala,Xicohtzinco,Xicohtzinco,885,Q3_media_alta,979.2613752849832,0,0,0,1,2,4,6
OXXO,conveniencia,DENUE_12321702,OXXO SUC 50OC8 EL POCHO VSA,autoservicio,seen_prod_denue,17.45942439,-91.43756224,Tabasco,Tenosique,Tenosique de Pino Suárez,358,Q1_baja,979.267614193321,0,0,0,1,1,4,6
OXXO,conveniencia,DENUE_9417286,OXXO SUC 50YJ8 PINO SUAREZ VSA,autoservicio,seen_prod_denue,17.46232005,-91.4288434,Tabasco,Tenosique,Tenosique de Pino Suárez,965,Q3_media_alta,979.267614193321,0,0,0,1,5,6,7
OXXO,conveniencia,DENUE_9403570,OXXO SUC 509VL JARAL LIBRAMIENTO BJX,autoservicio,seen_prod_denue,20.37460912,-101.08178777,Guanajuato,Jaral del Progreso,Jaral del Progreso,107,Q1_baja,979.3908423897223,0,0,0,1,1,2,2
OXXO,conveniencia,DENUE_12321495,OXXO SUC 50V8H VILLAS DE GUANAJUATO II BJX,autoservicio,seen_prod_denue,20.96013937,-101.29898743,Guanajuato,Guanajuato,Fraccionamiento Villas de Guanajuato,347,Q1_baja,980.4829216280699,0,0,0,1,4,7,13
OXXO,conveniencia,DENUE_6344601,OXXO SUC 50LFX LAS FLORES GDL,autoservicio,seen_prod_denue,20.60258748,-103.44139675,Jalisco,Zapopan,Zapopan,631,Q2_media_baja,982.0233971924799,0,0,0,1,4,9,18
OXXO,conveniencia,DENUE_11809611,OXXO SUC 50971 SAHUAYO SAN ONOFRE GDL,autoservicio,seen_prod_denue,20.03792717,-102.72514553,Michoacán de Ocampo,Sahuayo,Sahuayo de Morelos,358,Q1_baja,982.1171734607007,0,0,0,1,3,6,13
OXXO,conveniencia,DENUE_12321451,OXXO SUC 50P4Q YING TIJ,autoservicio,seen_prod_denue,32.44419809,-116.86374788,Baja California,Tijuana,Tijuana,55,Q1_baja,982.4817945819245,0,0,0,1,1,3,16
OXXO,conveniencia,DENUE_6780642,OXXO SUC 50XSA LA ENCANTADA TIJ,autoservicio,seen_prod_denue,32.44406798,-116.87421659,Baja California,Tijuana,Tijuana,87,Q1_baja,982.4817945819245,0,0,0,1,3,7,14
OXXO,conveniencia,DENUE_6381894,OXXO SUC 50SVG PARQUE LA GLORIA QRF,autoservicio,seen_prod_denue,20.58405803,-100.42775542,Querétaro,Querétaro,Santiago de Querétaro,829,Q3_media_alta,982.8211158390071,0,0,0,2,7,22,61
OXXO,conveniencia,DENUE_6851714,OXXO SUC 50RHZ AGRARIA PAC,autoservicio,seen_prod_denue,20.02933235,-98.80377425,Hidalgo,Pachuca de Soto,Pachuca de Soto,313,Q1_baja,983.6275504108448,0,0,0,1,3,8,20
OXXO,conveniencia,DENUE_6359424,OXXO SUC 50YKO CABADAS BJX,autoservicio,seen_prod_denue,20.34174344,-102.02162275,Michoacán de Ocampo,La Piedad,La Piedad de Cabadas,1993,Q4_alta,983.7889278595574,0,0,0,1,4,9,14
OXXO,conveniencia,DENUE_6851398,OXXO SUC 50TW2 SAN MARCOS III ACA,autoservicio,seen_prod_denue,16.78908062,-99.39491762,Guerrero,San Marcos,San Marcos,562,Q2_media_baja,983.8368196800975,0,0,0,1,2,3,3
OXXO,conveniencia,DENUE_6376295,OXXO SUC 50WUE CHACHAPA PBF,autoservicio,seen_prod_denue,19.06492817,-98.10279356,Puebla,Amozoc,Chachapa [Parque Industrial],487,Q2_media_baja,983.8455646098507,0,0,0,1,1,3,10
OXXO,conveniencia,DENUE_9453222,OXXO SUC 50N4Q OSIRIS PBF,autoservicio,seen_prod_denue,19.06258589,-98.0937662,Puebla,Amozoc,San Mateo,173,Q1_baja,983.8455646098507,0,0,0,1,1,2,8
OXXO,conveniencia,DENUE_6796963,OXXO SUC 50FWR PALMERAS MID,autoservicio,seen_prod_denue,20.94562389,-89.6394756,Yucatán,Mérida,Mérida,1015,Q3_media_alta,984.6171590686483,0,0,0,2,6,9,38
OXXO,conveniencia,DENUE_6415679,OXXO SUC 50IGH ITZINCAB MID,autoservicio,seen_prod_denue,20.91974939,-89.69770138,Yucatán,Umán,Umán,419,Q2_media_baja,985.132490938045,0,0,0,1,3,9,19
OXXO,conveniencia,DENUE_6347194,OXXO SUC 50QBW FLORES MAGON I MEX,autoservicio,seen_prod_denue,19.30198777,-98.9389448,México,Valle de Chalco Solidaridad,Xico,3072,Q4_alta,985.6650134375589,0,0,0,1,4,7,13
OXXO,conveniencia,DENUE_12321867,OXXO SUC 50LN8 LA NORIA CUF,autoservicio,seen_prod_denue,30.15266695,-106.87428863,Chihuahua,Buenaventura,Ejido Benito Juárez,113,Q1_baja,985.8166373885217,0,0,0,1,1,1,1
OXXO,conveniencia,DENUE_6780565,OXXO SUC 50OOE BUENAVENTURA CJS,autoservicio,seen_prod_denue,30.14955749,-106.88389015,Chihuahua,Buenaventura,Ejido Benito Juárez,108,Q1_baja,985.8166373885217,0,0,0,1,1,1,1
OXXO,conveniencia,DENUE_6325975,OXXO SUC 50XWU BERMEJILLO II TRC,autoservicio,seen_prod_denue,25.88636073,-103.62150492,Durango,Mapimí,Bermejillo,239,Q1_baja,986.4497805900861,0,0,0,1,2,2,2
OXXO,conveniencia,DENUE_6326520,OXXO SUC 50UAV BERMEJILLO GAS TRC,autoservicio,seen_prod_denue,25.89471214,-103.62483122,Durango,Mapimí,Bermejillo,233,Q1_baja,986.4497805900861,0,0,0,1,1,1,2
OXXO,conveniencia,DENUE_9405448,OXXO SUC 50T88 PASEOS DE TIXCACAL MID,autoservicio,seen_prod_denue,20.93297707,-89.70426694,Yucatán,Mérida,Mérida,111,Q1_baja,987.079942919856,0,0,0,1,3,7,16
OXXO,conveniencia,DENUE_9469488,OXXO SUC 50729 MONTESSORI TRC,autoservicio,seen_prod_denue,25.60083054,-103.4172482,Coahuila de Zaragoza,Torreón,Torreón,188,Q1_baja,987.1783878437172,0,0,0,1,5,9,13
OXXO,conveniencia,DENUE_6781439,OXXO SUC 50DXO REYES HEROLES PAZ,autoservicio,seen_prod_denue,20.97496979,-97.39321161,Veracruz de Ignacio de la Llave,Tuxpan,Túxpam de Rodríguez Cano,411,Q2_media_baja,987.2873597223038,0,0,0,1,3,6,18
OXXO,conveniencia,DENUE_9419669,OXXO SUC 50W42 NUEVA ITALIA VIVERO MLM,autoservicio,seen_prod_denue,19.037328,-102.084877,Michoacán de Ocampo,Múgica,Nueva Italia de Ruiz,761,Q2_media_baja,987.386557184227,0,0,0,1,1,3,4
OXXO,conveniencia,DENUE_6352001,OXXO SUC 50EHB EJECUTIVO II MEX,autoservicio,seen_prod_denue,19.32862152,-98.94812845,México,Ixtapaluca,Ixtapaluca,1980,Q4_alta,987.8076851850552,0,0,0,1,3,4,6
OXXO,conveniencia,DENUE_9448150,OXXO SUC 5002Q GUERRERO IMSS DGO,autoservicio,seen_prod_denue,23.72052752,-103.97522635,Durango,Vicente Guerrero,Vicente Guerrero,548,Q2_media_baja,987.947230759417,0,0,0,1,1,3,7
OXXO,conveniencia,DENUE_6417244,OXXO SUC 50UGU ORITO ZCL,autoservicio,seen_prod_denue,22.75116646,-102.61132584,Zacatecas,Zacatecas,Zacatecas,248,Q1_baja,988.0789690140004,0,0,0,1,1,5,18
OXXO,conveniencia,DENUE_6364553,OXXO SUC 50PEB PRONTO ELBARREAL MTY,autoservicio,seen_prod_denue,25.47920752,-100.1790909,Nuevo León,Santiago,Santiago,58,Q1_baja,988.1097122741411,0,0,0,1,3,4,5
OXXO,conveniencia,DENUE_9422423,OXXO SUC 50L41 XOLOATENO PBF,autoservicio,seen_prod_denue,19.82548445,-97.37278428,Puebla,Teziutlán,Xoloateno,1229,Q3_media_alta,988.6164882381054,0,0,0,1,4,8,15
OXXO,conveniencia,DENUE_12322070,OXXO SUC 50E5B ESTERO EL IDOLO VER,autoservicio,seen_prod_denue,20.89219697,-97.65953461,Veracruz de Ignacio de la Llave,Álamo Temapache,Estero del Ídolo,257,Q1_baja,988.8014163110652,0,0,0,1,2,2,8
OXXO,conveniencia,DENUE_6409970,OXXO SUC 50BFC IDOLO II PAZ,autoservicio,seen_prod_denue,20.88410514,-97.65558756,Veracruz de Ignacio de la Llave,Álamo Temapache,Estero del Ídolo,199,Q1_baja,988.8014163110652,0,0,0,1,1,1,2
OXXO,conveniencia,DENUE_6796577,OXXO SUC 50KKW URBAN MEX,autoservicio,seen_prod_denue,19.67436992,-99.1314745,México,Tultepec,Tultepec,1455,Q3_media_alta,988.9271231961221,0,0,0,1,3,6,13
OXXO,conveniencia,DENUE_9397624,OXXO SUC 50ZD9 TOLUQUITA MEX,autoservicio,seen_prod_denue,19.66682575,-99.13647616,México,Tultepec,Fraccionamiento Paseos de Tultepec II,783,Q2_media_baja,988.9271231961221,0,0,0,1,3,6,21
OXXO,conveniencia,DENUE_9439165,OXXO SUC 50WI2 PASEO DEL BOSQUE MEX,autoservicio,seen_prod_denue,19.72816763,-98.96560518,México,Tecámac,Fraccionamiento Hacienda del Bosque,645,Q2_media_baja,988.9464105711328,0,0,0,1,7,10,11
OXXO,conveniencia,DENUE_9403627,OXXO SUC 50GX7 MUGICA BJX,autoservicio,seen_prod_denue,20.33935748,-102.27873918,Michoacán de Ocampo,Yurécuaro,Yurécuaro,860,Q3_media_alta,988.9896024240626,0,0,0,1,1,2,3
OXXO,conveniencia,DENUE_9457141,OXXO SUC 50LN5 GAS YURECUARO,autoservicio,seen_prod_denue,20.33844337,-102.28817453,Michoacán de Ocampo,Yurécuaro,Yurécuaro,900,Q3_media_alta,988.9896024240626,0,0,0,1,2,2,3
OXXO,conveniencia,DENUE_6851703,OXXO SUC 508WJ FRAY JUAN PBF,autoservicio,seen_prod_denue,19.16903488,-98.40680478,Puebla,Huejotzingo,Huejotzingo,990,Q3_media_alta,989.0869905482051,0,0,0,1,4,5,14
OXXO,conveniencia,DENUE_11774510,OXXO SUC 506XI TONINA VSA,autoservicio,seen_prod_denue,16.90100988,-92.08242072,Chiapas,Ocosingo,Ocosingo,1804,Q4_alta,989.2173361872657,0,0,0,1,1,1,2
OXXO,conveniencia,DENUE_12324970,OXXO SUC 50Q1T SELVA VSA,autoservicio,seen_prod_denue,16.90604748,-92.09008432,Chiapas,Ocosingo,Ocosingo,2030,Q4_alta,989.2173361872657,0,0,0,1,1,2,2
OXXO,conveniencia,DENUE_12323634,OXXO SUC 5030Q VIBORILLAS QRF,autoservicio,seen_prod_denue,20.59370947,-100.18118502,Querétaro,Colón,Natlalli,12,Q1_baja,989.3513625702234,0,0,0,1,1,1,3
OXXO,conveniencia,DENUE_9436377,OXXO SUC 5072K LA ESPERANZA QRF,autoservicio,seen_prod_denue,20.58773859,-100.18823162,Querétaro,Colón,Ejido San Ildefonso,12,Q1_baja,989.3513625702234,0,0,0,1,3,3,3
OXXO,conveniencia,DENUE_6393492,OXXO SUC 50MIY MONTELONGO SLP,autoservicio,seen_prod_denue,22.19538628,-100.94080011,San Luis Potosí,Soledad de Graciano Sánchez,Soledad de Graciano Sánchez,844,Q3_media_alta,989.4404371339939,0,0,0,1,7,12,26
OXXO,conveniencia,DENUE_9462304,OXXO SUC 505KG HERRADURA CUN,autoservicio,seen_prod_denue,18.50164253,-88.32137735,Quintana Roo,Othón P. Blanco,Chetumal,545,Q2_media_baja,989.7842800700349,0,0,0,1,4,7,16
OXXO,conveniencia,DENUE_12321908,OXXO SUC 50E7H CACAOTERO VSA,autoservicio,seen_prod_denue,14.98621415,-92.15943733,Chiapas,Cacahoatán,Cacahoatán,626,Q2_media_baja,990.3475472828825,0,0,0,1,2,2,3
OXXO,conveniencia,DENUE_6340324,OXXO SUC 50IIF HDA. GUADALUPE GDL,autoservicio,seen_prod_denue,20.70099309,-103.30473077,Jalisco,Guadalajara,Guadalajara,2079,Q4_alta,990.6530955677339,0,0,0,1,12,17,40
