brand,archetype,state,municipality,locality,n,n_with_nn,nn_p10_m,nn_p25_m,nn_p50_m,nn_p75_m,nn_p90_m,nn_mean_m,mean_sisters_within_250m,pct_with_any_sister_within_250m,mean_sisters_within_500m,pct_with_any_sister_within_500m,mean_sisters_within_800m,pct_with_any_sister_within_800m,mean_sisters_within_1000m,pct_with_any_sister_within_1000m,mean_sisters_within_1500m,pct_with_any_sister_within_1500m,mean_sisters_within_2000m,pct_with_any_sister_within_2000m,mean_sisters_within_3000m,pct_with_any_sister_within_3000m,pct_nn_le_10m,pct_nn_le_25m,pct_nn_le_60m,profile_sample_n_ge_30
OXXO,conveniencia,San Luis Potosí,Ciudad Valles,Ciudad Valles,52,52,216.42678851613567,283.51348894440827,522.2721370952688,706.529336373629,842.5033312333514,525.748006351391,0.19230769230769232,19.23076923076923,1.0,46.15384615384615,3.5,84.61538461538461,5.923076923076923,96.15384615384616,12.076923076923077,98.07692307692308,18.98076923076923,100.0,31.23076923076923,100.0,3.8461538461538463,3.8461538461538463,3.8461538461538463,YES
OXXO,conveniencia,Sonora,Puerto Peñasco,Puerto Peñasco,52,52,181.69788795752635,298.3173677403706,394.3741497653698,472.6448321596783,601.1983329151178,425.84462275555404,0.19230769230769232,13.461538461538462,1.6153846153846154,78.84615384615384,4.115384615384615,92.3076923076923,6.115384615384615,94.23076923076923,13.423076923076923,100.0,21.346153846153847,100.0,36.69230769230769,100.0,3.8461538461538463,3.8461538461538463,3.8461538461538463,YES
OXXO,conveniencia,Campeche,Carmen,Ciudad del Carmen,51,51,151.62024548394922,223.08997551368847,422.7206119768464,560.912067336219,709.4854197322552,427.61705098952683,0.3137254901960784,31.372549019607842,0.9411764705882353,66.66666666666667,3.607843137254902,94.11764705882354,5.215686274509804,98.03921568627452,10.705882352941176,100.0,17.45098039215686,100.0,26.823529411764707,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Chiapas,Tapachula,Tapachula de Córdova y Ordóñez,51,51,161.2930160867669,292.2009835147244,465.3333244402264,681.7121282432422,866.8365502927411,516.1345607376642,0.35294117647058826,17.647058823529413,1.803921568627451,54.90196078431372,4.2745098039215685,84.31372549019608,6.372549019607843,94.11764705882354,12.156862745098039,100.0,18.470588235294116,100.0,31.215686274509803,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Baja California,Playas de Rosarito,Playas de Rosarito,50,50,55.88255396015487,207.60440130901017,317.8551918494218,510.62429059044183,587.9578821420954,373.4147412106558,0.4,34.0,1.64,74.0,4.52,94.0,6.6,94.0,11.16,100.0,15.52,100.0,24.44,100.0,4.0,8.0,14.0,YES
OXXO,conveniencia,Nuevo León,Cadereyta Jiménez,Cadereyta Jiménez,50,50,44.63258687644095,184.1774527585461,374.5516588072793,561.9751436666729,818.3217371782306,410.4489617004709,0.52,40.0,1.48,66.0,3.7,86.0,5.34,98.0,10.74,100.0,17.06,100.0,27.32,100.0,0.0,4.0,16.0,YES
OXXO,conveniencia,Veracruz de Ignacio de la Llave,Boca del Río,Veracruz,50,50,227.14937812850263,246.94943731342107,313.30735807026497,435.46232541808,586.564942659202,365.25840238127427,0.3,28.0,1.92,82.0,4.92,98.0,7.36,98.0,16.42,100.0,28.44,100.0,55.56,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Baja California,Tecate,Tecate,47,47,109.60030040225087,170.00245377879457,272.7972949894271,449.21724446925214,564.3176538992211,313.67708059266096,0.5531914893617021,38.297872340425535,1.9574468085106382,78.72340425531915,4.680851063829787,100.0,6.9361702127659575,100.0,12.76595744680851,100.0,20.25531914893617,100.0,33.319148936170215,100.0,4.25531914893617,4.25531914893617,8.51063829787234,YES
OXXO,conveniencia,Michoacán de Ocampo,Uruapan,Uruapan,47,47,220.76978848203922,331.3950624279357,507.82357176478644,752.7705311672867,1057.0885401065243,549.5911382295598,0.1702127659574468,17.02127659574468,0.574468085106383,46.808510638297875,2.0638297872340425,85.1063829787234,3.3404255319148937,87.23404255319149,7.9361702127659575,100.0,13.319148936170214,100.0,25.340425531914892,100.0,4.25531914893617,4.25531914893617,4.25531914893617,YES
OXXO,conveniencia,Sonora,Agua Prieta,Agua Prieta,47,47,199.99458756369955,325.03714619841367,405.09517836057285,568.980241683804,727.080978557737,455.42987765595785,0.1702127659574468,17.02127659574468,1.148936170212766,65.95744680851064,3.4893617021276597,91.48936170212765,5.446808510638298,97.87234042553192,10.808510638297872,100.0,17.574468085106382,100.0,29.19148936170213,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Colima,Colima,Colima,45,45,218.97842063751568,248.48283969577253,543.961603397228,692.3074374770893,857.8293816294358,514.9175216133993,0.26666666666666666,26.666666666666668,0.6666666666666666,46.666666666666664,2.511111111111111,86.66666666666667,3.933333333333333,93.33333333333333,8.755555555555556,100.0,14.911111111111111,100.0,29.933333333333334,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,45,45,178.69671720890054,287.51129448371705,393.7656934793192,683.4167359397164,774.0497101846092,459.5045324882744,0.2222222222222222,22.22222222222222,1.1555555555555554,60.0,2.6666666666666665,93.33333333333333,4.288888888888889,97.77777777777777,8.777777777777779,97.77777777777777,14.466666666666667,100.0,26.866666666666667,100.0,0.0,4.444444444444445,4.444444444444445,YES
OXXO,conveniencia,Tamaulipas,Altamira,Miramar,42,42,84.18230751036573,275.28739957662856,409.01933900788526,534.8862671594742,595.4443303421567,416.03522258778685,0.2857142857142857,23.80952380952381,1.3095238095238095,71.42857142857143,3.0952380952380953,95.23809523809524,4.142857142857143,97.61904761904762,7.976190476190476,97.61904761904762,12.880952380952381,100.0,25.095238095238095,100.0,2.380952380952381,7.142857142857143,9.523809523809524,YES
OXXO,conveniencia,Sonora,Caborca,Heroica Caborca,41,41,182.36711676044166,333.6929183461129,410.68401372414445,556.1653783046405,711.4265419834428,481.47637202885016,0.1951219512195122,19.51219512195122,0.926829268292683,63.41463414634146,3.1219512195121952,92.6829268292683,4.926829268292683,97.5609756097561,10.634146341463415,97.5609756097561,17.024390243902438,97.5609756097561,29.317073170731707,100.0,4.878048780487805,4.878048780487805,4.878048780487805,YES
OXXO,conveniencia,Veracruz de Ignacio de la Llave,Minatitlán,Minatitlán,41,41,223.59810696342396,329.7399000868031,390.14937845379814,514.2250927150742,651.4525838955672,420.81013729191784,0.24390243902439024,19.51219512195122,1.2682926829268293,73.17073170731707,3.024390243902439,95.1219512195122,4.975609756097561,100.0,10.073170731707316,100.0,16.658536585365855,100.0,28.878048780487806,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Morelos,Cuautla,Cuautla,40,40,82.39813014082036,188.69268043906243,318.4460489789925,483.67955362158136,708.0100529782615,377.3593257055715,0.5,35.0,2.175,75.0,4.75,92.5,6.925,100.0,10.75,100.0,14.5,100.0,23.075,100.0,10.0,10.0,10.0,YES
OXXO,conveniencia,Sinaloa,Guasave,Guasave,40,40,254.66779563185224,267.7747486779424,344.16451541125264,436.9756119760214,658.23235748052,404.8096168744414,0.05,5.0,1.5,77.5,3.85,97.5,5.5,97.5,13.025,100.0,19.675,100.0,32.65,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Michoacán de Ocampo,Lázaro Cárdenas,Ciudad Lázaro Cárdenas,39,39,44.95589699045383,250.9464865728021,332.28691043961123,462.8698711137313,538.680146492386,338.83437295326917,0.41025641025641024,25.641025641025642,1.9487179487179487,84.61538461538461,4.743589743589744,100.0,6.487179487179487,100.0,12.76923076923077,100.0,19.256410256410255,100.0,29.46153846153846,100.0,0.0,5.128205128205129,12.820512820512821,YES
OXXO,conveniencia,Jalisco,Tonalá,Tonalá,38,38,192.04595892813927,335.9359974972036,438.41954187622315,541.0953503227285,935.3506591900182,494.34926595278097,0.18421052631578946,18.42105263157895,1.131578947368421,71.05263157894737,2.973684210526316,86.84210526315789,4.2368421052631575,89.47368421052632,8.31578947368421,97.36842105263158,12.710526315789474,100.0,23.05263157894737,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Querétaro,Corregidora,El Pueblito,38,38,206.94952220095104,324.78630341035023,445.2539043238995,595.1814578018461,801.8561703931912,475.34915421235104,0.15789473684210525,15.789473684210526,1.0526315789473684,60.526315789473685,3.0526315789473686,89.47368421052632,4.2105263157894735,97.36842105263158,8.210526315789474,100.0,13.842105263157896,100.0,28.68421052631579,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Chihuahua,Cuauhtémoc,Cuauhtémoc,37,37,211.54695961876143,313.5267731880546,667.3499485882304,832.1385983485322,1034.8053961508886,634.8986265368648,0.21621621621621623,18.91891891891892,0.6486486486486487,35.13513513513514,1.5135135135135136,64.86486486486487,2.2162162162162162,86.48648648648648,5.243243243243243,100.0,9.135135135135135,100.0,16.486486486486488,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Coahuila de Zaragoza,Frontera,Frontera,36,36,292.8562522686936,378.26488844469486,500.08053110289706,601.9662670309015,706.5948499485571,500.7081113683789,0.05555555555555555,5.555555555555555,0.8888888888888888,50.0,4.083333333333333,97.22222222222223,6.138888888888889,97.22222222222223,13.277777777777779,100.0,22.13888888888889,100.0,44.25,100.0,5.555555555555555,5.555555555555555,5.555555555555555,YES
OXXO,conveniencia,México,Coacalco de Berriozábal,San Francisco Coacalco,36,36,224.14778396226038,279.3405756962298,438.6665287074509,557.2437491874275,773.6233888470638,441.73772099463423,0.2222222222222222,19.444444444444443,0.9722222222222222,66.66666666666667,2.3333333333333335,88.88888888888889,4.361111111111111,100.0,9.027777777777779,100.0,14.75,100.0,28.305555555555557,100.0,0.0,0.0,5.555555555555555,YES
OXXO,conveniencia,Zacatecas,Fresnillo,Fresnillo,36,36,213.64227589597235,396.27283906301113,466.5415915499576,620.6742205357607,820.74112301418,563.9269802334948,0.16666666666666666,13.88888888888889,0.8333333333333334,52.77777777777778,2.6666666666666665,86.11111111111111,4.777777777777778,94.44444444444444,9.722222222222221,94.44444444444444,15.555555555555555,97.22222222222223,25.38888888888889,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Coahuila de Zaragoza,Sabinas,Sabinas,34,34,120.13663460147643,211.43336750644997,418.5316740279378,500.4951554963333,598.4943722672557,368.35391620231565,0.4117647058823529,41.1764705882353,1.411764705882353,73.52941176470588,3.588235294117647,100.0,5.117647058823529,100.0,10.470588235294118,100.0,15.117647058823529,100.0,22.647058823529413,100.0,5.882352941176471,5.882352941176471,5.882352941176471,YES
OXXO,conveniencia,Quintana Roo,Othón P. Blanco,Chetumal,34,34,332.97714314761754,403.87855902543197,540.8759560601811,756.1208850366455,913.6168191041954,602.4312469711648,0.0,0.0,0.47058823529411764,44.11764705882353,1.7647058823529411,79.41176470588235,3.0,94.11764705882354,5.9411764705882355,97.05882352941177,9.823529411764707,100.0,18.235294117647058,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Chihuahua,Hidalgo del Parral,Hidalgo del Parral,33,33,75.67938426856703,423.7484043767588,618.9357875593151,757.7877023562619,937.1923328363861,695.7025547471342,0.24242424242424243,15.151515151515152,0.5454545454545454,30.303030303030305,1.9393939393939394,78.78787878787878,3.1515151515151514,90.9090909090909,5.878787878787879,96.96969696969697,10.303030303030303,96.96969696969697,16.424242424242426,96.96969696969697,0.0,9.090909090909092,9.090909090909092,YES
OXXO,conveniencia,Nuevo León,Linares,Linares,33,33,38.62265327381925,202.74307912175968,377.1969856644447,694.6940685435644,820.8662109139264,449.23968991521065,0.42424242424242425,33.333333333333336,1.3333333333333333,57.57575757575758,3.212121212121212,84.84848484848484,5.03030303030303,96.96969696969697,10.484848484848484,100.0,14.909090909090908,100.0,23.454545454545453,100.0,6.0606060606060606,12.121212121212121,12.121212121212121,YES
OXXO,conveniencia,Puebla,San Andrés Cholula,San Bernardino Tlaxcalancingo,33,33,51.80642313219363,166.5363721141399,315.4822779090043,431.0698919862999,815.0183134845454,363.9713632418029,0.5757575757575758,42.42424242424242,1.7575757575757576,75.75757575757575,2.696969696969697,87.87878787878788,4.2727272727272725,93.93939393939394,8.727272727272727,100.0,16.0,100.0,34.63636363636363,100.0,6.0606060606060606,6.0606060606060606,12.121212121212121,YES
OXXO,conveniencia,Chihuahua,Delicias,Delicias,32,32,335.6319983549395,474.7162682655982,658.5474705833374,739.364340010354,878.3141408524854,664.5903208253364,0.0625,6.25,0.4375,28.125,1.625,78.125,2.875,93.75,5.75,93.75,10.59375,100.0,18.96875,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,México,Chalco,Chalco de Díaz Covarrubias,32,32,32.182776710765616,136.20420535824488,305.1061063628367,462.7777788612837,640.0459289071159,316.48680145570376,0.625,40.625,1.875,84.375,3.6875,93.75,5.3125,100.0,11.0625,100.0,18.5625,100.0,29.46875,100.0,6.25,6.25,18.75,YES
OXXO,conveniencia,Guerrero,Iguala de la Independencia,Iguala de la Independencia,31,31,167.6444122138589,321.82492751001456,463.4997180705449,559.0703922102143,739.0038365901036,462.62121613271233,0.12903225806451613,12.903225806451612,1.1612903225806452,64.51612903225806,3.0,93.54838709677419,4.806451612903226,100.0,10.03225806451613,100.0,15.32258064516129,100.0,23.870967741935484,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Morelos,Jiutepec,Jiutepec,31,31,234.6893995462576,325.7402861188551,499.0820649838261,707.9696923079982,846.4591069244224,542.4500954394031,0.16129032258064516,16.129032258064516,0.8064516129032258,54.83870967741935,2.7419354838709675,80.64516129032258,4.387096774193548,93.54838709677419,8.290322580645162,100.0,14.129032258064516,100.0,28.096774193548388,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Puebla,Tehuacán,Tehuacán,31,31,140.1786506567793,432.83854474214013,464.5717194218649,881.6440902707066,1091.035602040653,648.6999882242479,0.12903225806451613,12.903225806451612,0.7741935483870968,51.61290322580645,1.7419354838709677,70.96774193548387,3.161290322580645,80.64516129032258,7.161290322580645,93.54838709677419,11.67741935483871,96.7741935483871,19.70967741935484,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,San Luis Potosí,Villa de Pozos SLP,Villa de Pozos,31,31,132.45248236516878,391.145842893825,487.2057675384758,613.3172796524725,709.6930981777031,501.19137057146986,0.1935483870967742,19.35483870967742,0.6774193548387096,54.83870967741935,1.7741935483870968,93.54838709677419,2.935483870967742,93.54838709677419,7.032258064516129,100.0,11.838709677419354,100.0,23.06451612903226,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Veracruz de Ignacio de la Llave,Tuxpan,Túxpam de Rodríguez Cano,31,31,243.80214926183586,437.99411264079913,502.80406842188063,713.7952159752557,987.2873597223038,583.3660013597099,0.1935483870967742,12.903225806451612,1.3548387096774193,48.38709677419355,2.903225806451613,80.64516129032258,4.387096774193548,90.3225806451613,9.612903225806452,100.0,14.290322580645162,100.0,23.161290322580644,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Chiapas,San Cristóbal de las Casas,San Cristóbal de las Casas,30,30,201.44056424874861,225.26236719375572,383.3321832800201,782.6646980047274,972.4112196807534,581.9226681112549,0.4,30.0,1.1333333333333333,53.333333333333336,2.4,76.66666666666667,3.6666666666666665,90.0,8.4,96.66666666666667,12.333333333333334,96.66666666666667,20.866666666666667,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Guanajuato,Salamanca,Salamanca,30,30,166.13122592217096,282.92235870519903,481.6755826506416,872.8808846973619,1209.471535519755,580.265305333767,0.2,20.0,0.6,53.333333333333336,1.8666666666666667,70.0,3.066666666666667,86.66666666666667,6.4,100.0,10.3,100.0,17.8,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Sinaloa,Salvador Alvarado,Guamúchil,30,30,312.11618698495323,326.72083937566106,433.45954742199626,525.3650995578826,921.0803930922763,539.8381079622967,0.06666666666666667,6.666666666666667,1.0,66.66666666666667,3.4,86.66666666666667,5.666666666666667,90.0,10.666666666666666,96.66666666666667,15.466666666666667,100.0,23.0,100.0,0.0,0.0,0.0,YES
OXXO,conveniencia,Tamaulipas,Río Bravo,Ciudad Río Bravo,30,30,163.4404348089883,258.52995101075874,448.238124464708,700.0374756748791,957.0680755048263,526.2520523370437,0.26666666666666666,26.666666666666668,0.6666666666666666,53.333333333333336,2.7333333333333334,86.66666666666667,3.6,90.0,7.866666666666666,100.0,10.866666666666667,100.0,17.066666666666666,100.0,0.0,0.0,6.666666666666667,YES
OXXO,conveniencia,Guanajuato,Guanajuato,Guanajuato,29,29,14.11155409266721,115.19587354322097,185.41332593231922,312.0943492294816,494.2188420221263,240.08585598861924,1.4482758620689655,68.96551724137932,4.689655172413793,89.65517241379311,9.241379310344827,100.0,12.413793103448276,100.0,18.896551724137932,100.0,24.20689655172414,100.0,28.137931034482758,100.0,6.896551724137931,13.793103448275861,13.793103448275861,NO
OXXO,conveniencia,Nuevo León,Montemorelos,Montemorelos,29,29,42.57149454111001,179.2255600074625,311.0249577348669,579.1428591814886,993.9433888828472,512.1474461629451,0.6206896551724138,41.37931034482759,1.793103448275862,55.172413793103445,4.068965517241379,86.20689655172414,6.551724137931035,89.65517241379311,11.931034482758621,93.10344827586206,16.344827586206897,96.55172413793103,23.17241379310345,100.0,0.0,0.0,13.793103448275861,NO
OXXO,conveniencia,Puebla,San Pedro Cholula,Cholula de Rivadavia,29,29,282.38430477138763,350.7000408602681,481.4166030511593,504.46403753442956,561.1240464176167,503.4088808913061,0.06896551724137931,6.896551724137931,0.8275862068965517,62.06896551724138,3.3793103448275863,96.55172413793103,5.0,96.55172413793103,12.10344827586207,96.55172413793103,18.862068965517242,96.55172413793103,34.793103448275865,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Veracruz de Ignacio de la Llave,Córdoba,Córdoba,29,29,232.57767658900477,347.1512923458817,436.8281081764858,544.4582064742016,932.2392229005413,507.0174855168156,0.13793103448275862,13.793103448275861,1.3103448275862069,68.96551724137932,3.5172413793103448,86.20689655172414,5.448275862068965,93.10344827586206,11.310344827586206,100.0,16.275862068965516,100.0,23.82758620689655,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Colima,Villa de Álvarez,Ciudad de Villa de Álvarez,28,28,355.708728423983,401.3371396609216,511.4440218576465,649.1122270320122,973.2683672215674,604.4795548207743,0.0,0.0,0.5,46.42857142857143,1.75,78.57142857142857,2.8214285714285716,92.85714285714286,6.714285714285714,100.0,11.535714285714286,100.0,23.535714285714285,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Michoacán de Ocampo,Zamora,Zamora de Hidalgo,28,28,254.96255770281886,271.2634866781016,402.3343436190323,609.6130674160563,863.4744832206919,532.2358178779934,0.07142857142857142,7.142857142857143,1.5,57.142857142857146,4.428571428571429,89.28571428571429,6.25,89.28571428571429,11.964285714285714,96.42857142857143,17.035714285714285,96.42857142857143,24.75,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Quintana Roo,Cozumel,Cozumel,28,28,17.989911830121482,154.17328233469334,400.95504123808985,599.3320713959598,732.3891879242906,388.0622664098833,0.5,28.571428571428573,1.4285714285714286,64.28571428571429,4.0,96.42857142857143,5.0,100.0,9.357142857142858,100.0,13.928571428571429,100.0,21.285714285714285,100.0,0.0,14.285714285714286,14.285714285714286,NO
OXXO,conveniencia,Michoacán de Ocampo,Apatzingán,Apatzingán de la Constitución,27,27,117.45834496311896,241.36766529760763,328.5460381412088,536.3618602162591,716.8422884326064,482.3932321307755,0.37037037037037035,25.925925925925927,1.9259259259259258,66.66666666666667,4.444444444444445,96.29629629629629,6.592592592592593,96.29629629629629,12.074074074074074,96.29629629629629,16.25925925925926,96.29629629629629,22.48148148148148,96.29629629629629,0.0,0.0,0.0,NO
OXXO,conveniencia,México,Ixtapaluca,Ixtapaluca,27,27,193.945001280596,298.17759952952974,383.24969391176415,681.668681833117,751.2490779937596,473.07784515830963,0.2962962962962963,18.51851851851852,1.2592592592592593,62.96296296296296,2.5555555555555554,92.5925925925926,3.888888888888889,96.29629629629629,6.925925925925926,100.0,10.518518518518519,100.0,21.51851851851852,100.0,7.407407407407407,7.407407407407407,7.407407407407407,NO
OXXO,conveniencia,Tamaulipas,Altamira,Altamira,27,27,83.32287422843113,265.6676622423625,321.57168130028896,457.170345806471,553.6647500876393,460.9695592891073,0.2222222222222222,22.22222222222222,1.4814814814814814,77.77777777777777,3.7777777777777777,92.5925925925926,4.814814814814815,92.5925925925926,9.851851851851851,96.29629629629629,14.555555555555555,96.29629629629629,24.25925925925926,96.29629629629629,0.0,7.407407407407407,7.407407407407407,NO
OXXO,conveniencia,Nuevo León,Santiago,Santiago,26,26,240.9236253206345,462.9516558447334,676.9879326931293,919.5457672120425,980.8916329384458,658.4561727018825,0.15384615384615385,15.384615384615385,0.38461538461538464,26.923076923076923,0.9230769230769231,65.38461538461539,1.3846153846153846,92.3076923076923,2.5,100.0,3.269230769230769,100.0,5.769230769230769,100.0,0.0,0.0,7.6923076923076925,NO
OXXO,conveniencia,Tabasco,Cárdenas,Cárdenas,26,26,110.96391716059676,219.423785714316,394.16236423702037,570.0230833628501,863.2392290814616,467.4032162087405,0.5384615384615384,34.61538461538461,1.6153846153846154,69.23076923076923,4.384615384615385,88.46153846153847,6.6923076923076925,92.3076923076923,12.692307692307692,96.15384615384616,16.615384615384617,100.0,20.53846153846154,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Ciudad de México,Tláhuac,Tláhuac,25,25,153.48058269003525,325.87552515718465,452.1083474765521,583.2728832924719,790.1348104096231,482.3004366354629,0.32,20.0,0.84,52.0,1.88,92.0,2.8,92.0,5.88,100.0,8.8,100.0,14.64,100.0,8.0,8.0,8.0,NO
OXXO,conveniencia,México,Cuautitlán,Cuautitlán,25,25,82.01477756521555,155.7708743250662,215.95735642671428,480.8374819075158,685.6563361748613,317.5987236805573,1.04,52.0,2.96,76.0,5.36,100.0,7.32,100.0,13.6,100.0,20.72,100.0,37.36,100.0,0.0,0.0,8.0,NO
OXXO,conveniencia,México,San Mateo Atenco,San Mateo Atenco,25,25,190.43243258538183,258.26922961203485,427.9183477542937,538.822310314434,747.257377124751,428.0562695982221,0.24,24.0,1.08,72.0,2.8,96.0,4.08,100.0,8.64,100.0,13.64,100.0,27.52,100.0,0.0,8.0,8.0,NO
OXXO,conveniencia,Ciudad de México,Xochimilco,Xochimilco,24,24,102.79453268917516,286.7238033092607,491.1868343511725,898.1495761860633,1358.258223611164,637.4623587683452,0.25,25.0,0.6666666666666666,50.0,1.7916666666666667,75.0,2.5,75.0,6.166666666666667,91.66666666666667,10.708333333333334,100.0,22.791666666666668,100.0,0.0,0.0,8.333333333333334,NO
OXXO,conveniencia,México,Chicoloapan,Chicoloapan de Juárez,24,24,4.9901292238020964,177.90234398698587,389.6511084230832,523.1336377687809,689.5023301613235,370.7611375425288,0.4166666666666667,29.166666666666668,1.3333333333333333,66.66666666666667,2.4166666666666665,95.83333333333333,3.0833333333333335,100.0,5.25,100.0,10.0,100.0,18.541666666666668,100.0,16.666666666666668,16.666666666666668,25.0,NO
OXXO,conveniencia,México,Chimalhuacán,Chimalhuacán,24,24,330.86954903308333,434.96277921136755,549.356453689878,682.1225115354364,783.2794260570714,568.9569280828727,0.08333333333333333,8.333333333333334,0.3333333333333333,33.333333333333336,1.7083333333333333,87.5,2.375,95.83333333333333,5.0,95.83333333333333,9.375,100.0,18.041666666666668,100.0,0.0,0.0,8.333333333333334,NO
OXXO,conveniencia,Puebla,San Martín Texmelucan,San Martín Texmelucan de Labastida,24,24,136.36092157007076,147.78362057778816,361.47348542556676,618.3536697685535,710.1314483879754,400.07201573421685,0.5,33.333333333333336,1.75,62.5,4.708333333333333,91.66666666666667,7.166666666666667,100.0,11.708333333333334,100.0,16.916666666666668,100.0,24.208333333333332,100.0,8.333333333333334,8.333333333333334,8.333333333333334,NO
OXXO,conveniencia,Jalisco,Lagos de Moreno,Lagos de Moreno,23,23,191.81181014433633,281.2700431456065,507.57488531359877,623.153262287758,847.2534147514865,572.6336301588569,0.2608695652173913,26.08695652173913,0.6086956521739131,43.47826086956522,2.1739130434782608,86.95652173913044,3.652173913043478,91.30434782608695,7.0,95.65217391304348,9.782608695652174,95.65217391304348,16.043478260869566,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,México,Nicolás Romero,Ciudad Nicolás Romero,23,23,64.87585279777943,203.53797087770312,352.8365355759942,594.9299012859287,1230.886842333637,493.23661989784887,0.6086956521739131,43.47826086956522,1.391304347826087,73.91304347826087,2.217391304347826,78.26086956521739,3.0869565217391304,86.95652173913044,5.478260869565218,95.65217391304348,7.304347826086956,100.0,13.521739130434783,100.0,0.0,0.0,13.043478260869565,NO
OXXO,conveniencia,Veracruz de Ignacio de la Llave,Orizaba,Orizaba,23,23,231.63304222352238,314.24212323620657,492.7607166675733,674.9841819369897,795.661797014392,520.670287725372,0.2608695652173913,17.391304347826086,1.1304347826086956,56.52173913043478,3.130434782608696,91.30434782608695,4.086956521739131,91.30434782608695,7.608695652173913,100.0,11.782608695652174,100.0,19.391304347826086,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Guanajuato,San Miguel de Allende,San Miguel de Allende,22,22,110.0084293295622,199.7837995805777,432.6379422883837,562.7505118809979,933.3585756069695,466.6021917084241,0.2727272727272727,27.272727272727273,0.5454545454545454,54.54545454545455,2.0,77.27272727272727,3.090909090909091,95.45454545454545,6.090909090909091,100.0,9.636363636363637,100.0,16.136363636363637,100.0,0.0,0.0,9.090909090909092,NO
OXXO,conveniencia,Jalisco,Zapotlán el Grande,Ciudad Guzmán,22,22,221.97847347989438,236.84006743471855,353.8593493153601,597.454936885664,702.3699848862127,419.99437202517487,0.2727272727272727,27.272727272727273,1.0,72.72727272727273,2.727272727272727,95.45454545454545,4.2727272727272725,95.45454545454545,7.818181818181818,100.0,11.272727272727273,100.0,17.772727272727273,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,México,Metepec,San Salvador Tizatlalli,22,22,145.75215113699835,197.48997179217594,227.59901800358458,636.5662050120861,728.722871893849,384.67579384515716,0.6818181818181818,54.54545454545455,0.8181818181818182,63.63636363636363,2.772727272727273,95.45454545454545,5.136363636363637,100.0,11.454545454545455,100.0,20.136363636363637,100.0,43.77272727272727,100.0,9.090909090909092,9.090909090909092,9.090909090909092,NO
OXXO,conveniencia,Puebla,Atlixco,Atlixco,22,22,221.12368201703867,419.1186467700077,730.1063945498857,1059.0955350267175,1095.2998701857623,840.8283932208046,0.18181818181818182,13.636363636363637,0.8181818181818182,40.90909090909091,2.090909090909091,59.09090909090909,2.8181818181818183,68.18181818181819,5.7272727272727275,90.9090909090909,8.818181818181818,90.9090909090909,14.636363636363637,100.0,0.0,0.0,0.0,NO
OXXO,conveniencia,Querétaro,Querétaro,Juriquilla,22,22,69.54846632196603,202.4618115181084,289.65976321741545,365.88450789933586,671.4383203143282,380.1881613245177,0.2727272727272727,27.272727272727273,1.2727272727272727,81.81818181818181,2.1818181818181817,90.9090909090909,3.1363636363636362,95.45454545454545,5.363636363636363,95.45454545454545,8.090909090909092,100.0,15.590909090909092,100.0,9.090909090909092,9.090909090909092,9.090909090909092,NO
OXXO,conveniencia,Tamaulipas,Valle Hermoso,Valle Hermoso,22,22,178.6618601615503,204.56476736219457,456.7915011928245,705.6781372016702,864.6115218553754,486.55392669721203,0.36363636363636365,36.36363636363637,0.8181818181818182,59.09090909090909,2.3636363636363638,81.81818181818181,3.3636363636363638,90.9090909090909,6.863636363636363,100.0,9.545454545454545,100.0,16.227272727272727,100.0,9.090909090909092,9.090909090909092,9.090909090909092,NO
